imo,mmsi,vessel_name,vessel_type,dwt_tons,draft_m,flag,vessel_category,gt,loa_m,beam_m,nav_status,built_year,age_years,compliance_risk_level
9795062,,EAGLE BRASILIA,Танкер для перевозки сырой нефти (Aframax),113416.0,15.0,Сингапур,vessel,621502.0,249.84,43.8,На ходу (Under way),2019.0,7.0,взаимодействия с данным судном оценивается как низкий.
9690614,,HAFNIA VIRIDIAN,Танкер-химовоз / Продуктовоз (MR2),49126.0,8.8,"Маршалловы острова Основные габариты: Длина (LOA) — 183.06 м, ширина — 32.20 м",vessel,295312.0,183.06,32.2,На ходу (Under way),2015.0,11.0,взаимодействия с данным судном оценивается как низкий.Рекомендация: Судно является добросовестным контрагентом. Стандартная процедура проверки контрагента (Due Diligence) является полностью достаточной для верификации легитимности сделки.
9306081,,JADE,Внутренний танкер (Inland Tanker),9000.0,,"Нидерланды Основные габариты: Длина (LOA) — 134.95 м, ширина — 20.24 м",vessel,,134.95,20.24,Актив классифицируется как танкер внутреннего плавания.Анализ: Судно предназначено для работы на внутренних водных путях (речной и канальный транспорт),2004.0,22.0,взаимодействия с данным судном оценивается как низкий.Рекомендация: Судно является добросовестным контрагентом. Стандартная процедура проверки контрагента (Due Diligence) является достаточной для верификации легитимности сделки.
9407067,,LILA VANCOUVER,Танкер-химовоз / Продуктовоз,19702.0,9.9,Либерия,vessel,116532.0,144.03,24.2,На ходу (Under way),2008.0,18.0,взаимодействия с данным судном оценивается как низкий.
9445655,,GOLDEN OAK,Танкер-химовоз / Продуктовоз,13168.0,8.3,Маршалловы острова,vessel,85052.0,127.9,20.4,На ходу (Under way),2008.0,18.0,взаимодействия с данным судном оценивается как низкий.
9164081,,ARAGONITH,Танкер-химовоз / Продуктовоз,4482.0,5.2,"Кипр Основные габариты: Длина (LOA) — 92.60 м, ширина — 15.30 м",vessel,32182.0,92.6,15.3,На причале (Moored),1999.0,27.0,взаимодействия с данным судном оценивается как низкий.Рекомендация: Судно является добросовестным контрагентом. Стандартная процедура проверки контрагента (Due Diligence) является достаточной для верификации легитимности сделки.
9716016,,INDIGO RAY,Танкер-химовоз / Продуктовоз,19989.0,8.9,Либерия,vessel,119182.0,146.5,24.0,На причале (Moored),2016.0,10.0,взаимодействия с данным судном оценивается как низкий.
9716016,,INDIGO RAY,Танкер-химовоз / Продуктовоз,19989.0,8.9,Либерия,vessel,119182.0,146.5,24.0,На причале (Moored),2016.0,10.0,взаимодействия с данным судном оценивается как низкий.
9578000,,CGAS PANTHER,Газовоз (LPG Tanker),4994.0,7.0,"Мальта Основные габариты: Длина (LOA) — 100.00 м, ширина — 17.40 м",vessel,50362.0,100.0,17.4,На причале (Moored),2012.0,14.0,взаимодействия с данным судном оценивается как низкий.Рекомендация: Судно является добросовестным контрагентом. Стандартная процедура проверки контрагента (Due Diligence) является достаточной для верификации легитимности сделки.
9818539,,BOW ODYSSEY,Танкер-химовоз / Продуктовоз (MR2),49100.0,11.4,"Норвегия (NIS) Основные габариты: Длина (LOA) — 182.88 м, ширина — 32.20 м",vessel,341282.0,182.88,32.2,На причале (Moored),2020.0,6.0,взаимодействия с данным судном оценивается как низкий.Рекомендация: Судно является надежным контрагентом. Стандартная процедура проверки контрагента (Due Diligence) является полностью достаточной для верификации легитимности сделки.
1056006,,PARIAN TRADER,Танкер-химовоз / Продуктовоз (MR2),49990.0,7.6,Либерия,vessel,299792.0,183.0,32.0,На причале (Moored),2026.0,,взаимодействия с данным судном оценивается как низкий.
9939577,,AUGENSTERN,Танкер-химовоз / Продуктовоз (MR2),49600.0,8.0,Либерия,vessel,288582.0,183.0,32.0,На ходу (Under way using engine),2024.0,2.0,взаимодействия с данным судном оценивается как низкий.
9359363,,BRAVE OCEAN,Танкер-химовоз / Продуктовоз (MR2),46105.0,9.2,Либерия,vessel,263282.0,183.01,32.2,На причале (Moored),2010.0,16.0,взаимодействия с данным судном оценивается как средний.
9344423,,RUBIKON 202,Танкер-химовоз / Продуктовоз,16979.0,8.9,Португалия (Мадейра),vessel,121642.0,144.05,23.0,На причале (Moored),2007.0,19.0,взаимодействия с данным судном оценивается как низкий.
9777400,,BOW TUNGSTEN,Танкер-химовоз / Продуктовоз,27601.0,8.6,Норвегия (NIS),vessel,171392.0,165.17,26.7,На причале (Moored),2018.0,8.0,взаимодействия с данным судном оценивается как низкий.
9371660,,GASCHEM ATLANTIC,Газовоз (LPG Tanker),9202.0,7.8,Португалия (Мадейра),vessel,73132.0,128.83,17.8,На причале (Moored),2009.0,17.0,взаимодействия с данным судном оценивается как низкий.
9420710,,BOCHEM OSLO,Танкер-химовоз / Продуктовоз (MR1),33655.0,10.5,Португалия (Мадейра),vessel,199102.0,170.17,26.6,На причале (Moored),2010.0,16.0,взаимодействия с данным судном оценивается как низкий.
9359363,,BRAVE OCEAN,Танкер-химовоз / Продуктовоз (MR2),46105.0,9.2,Либерия,vessel,263282.0,183.01,32.2,На причале (Moored),2010.0,16.0,взаимодействия с данным судном оценивается как средний.
9420710,,BOCHEM OSLO,Танкер-химовоз / Продуктовоз,33655.0,10.5,Португалия (Мадейра),vessel,199102.0,170.17,26.6,На причале (Moored),2010.0,16.0,взаимодействия с данным судном оценивается как низкий.
9430911,,VANQUISH,Внутренний танкер (Inland Tanker),2950.0,,Нидерланды,vessel,,110.0,11.44,,2010.0,16.0,НИЗКИЙ.
9890599,,RAMIRA,Танкер-химовоз / Продуктовоз,17999.0,6.6,Швеция,vessel,127632.0,149.9,22.8,На причале (Moored),2021.0,5.0,взаимодействия с данным судном оценивается как низкий.
9396787,,HARBIYE,Танкер-химовоз / Продуктовоз (LR1 / Panamax),50554.0,8.0,Панама,vessel,301232.0,183.0,32.2,На причале (Moored),2008.0,18.0,взаимодействия оценивается как средний.
9380063,,MINERVA EMILY,Танкер для нефтепродуктов (Product Tanker / MR2),47408.0,7.1,Мальта,vessel,269002.0,182.5,32.2,На причале (Moored),2009.0,17.0,взаимодействия с данным судном оценивается как высокий.
9684108,,FIDELIO,Танкер-химовоз / Продуктовоз,6346.0,6.0,Кипр,vessel,46962.0,104.92,17.0,На ходу (Under way using engine),2014.0,12.0,взаимодействия с данным судном оценивается как низкий.
9396775,,PACIFIC PRIDE,Танкер-химовоз / Продуктовоз (LR1 / Panamax),50698.0,7.5,Панама,vessel,300562.0,183.0,32.2,На причале (Moored),2009.0,17.0,взаимодействия с данным судном оценивается как средний.
