imo,mmsi,vessel_name,vessel_type,dwt_tons,draft_m,flag,vessel_category
9324100,,TORM STIGNE,Oil/Chemical Tanker (Танкер для перевозки нефтепродуктов и химикатов),,8.3,ДАНИЯ (DENMARK),oil_tanker
9324320,305255000.0,MARALTA.,Oil Tanker,,8.0,ANTIGUA AND BARBUDA (Антигуа и Барбуда).,oil_tanker
9324332,636012669.0,HISTRIA GIULIA.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9324459,538008757.0,COSMOGRAPH.,Oil Products Tanker.,,11.7,MARSHALL ISLANDS (Маршалловы Острова).,oil_tanker
9324710,375122000.0,NADEEN,Bulk Carrier (Балкер/Сухогруз),,5.6,Сент-Винсент и Гренадины (SAINT VINCENT AND THE GRENADINES),oil_tanker
9325037,,COSMERRY LAKE,Нефтяной танкер (Crude Oil Tanker),,11.2,Панама,oil_tanker
9325336,371394000.0,EL GAIA.,Oil Products Tanker.,,12.3,PANAMA (Панама).,oil_tanker
9325348,,PURITY,Oil Products Tanker (Танкер для перевозки нефтепродуктов),,8.0,ПАНАМА (PANAMA),oil_tanker
9325702,538010192.0,FALCON TRADER,Product Tanker (Танкер-продуктовоз),,11.4,Маршалловы Острова (MARSHALL IS),oil_tanker
9325908,636020847.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9325958,403070000.0,AL ZARANDI.,Oil Tanker,,7.0,SAUDI ARABIA (Саудовская Аравия).,oil_tanker
9326067,,TEJAS,Crude Oil Tanker (Танкер для перевозки сырой нефти),,11.0,ПАНАМА (PANAMA),oil_tanker
9326213,636020965.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9326689,636020927.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9326718,636021164.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9326811,,AEGEAN HORIZON,Нефтяной танкер (Crude Oil Tanker),,9.0,Либерия,oil_tanker
9326861,636020960.0,DUKE OF PEACE.,Oil Tanker,,14.0,LIBERIA (Либерия).,oil_tanker
9326938,311001780.0,PACIFIC ADVENTURE.,Oil/Chemical Tanker.,,12.6,BAHAMAS (Багамские Острова).,oil_tanker
9327011,,CAPOEIRA,Нефтяной танкер (Crude Oil Tanker),,8.0,Маршалловы Острова,oil_tanker
9327138,477067600.0,SEA DELTA.,Oil/Chemical Tanker.,,5.5,HONG KONG (Гонконг).,oil_tanker
9327360,273275160.0,CROCO.,Oil Tanker,,10.0,RUSSIA (Россия).,oil_tanker
9327384,538007532.0,LYCIA KA.,Oil Tanker,,9.3,MARSHALL ISLANDS (Маршалловы Острова).,oil_tanker
9327396,636021072.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9327463,636020995.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9328132,636012836.0,HISTRIA GIOCONDA.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9328144,636024537.0,AHINOS.,Oil Tanker,,10.0,LIBERIA (Либерия).,oil_tanker
9328326,636020908.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9329655,,PROXIMA,Oil/Chemical Tanker (Танкер для перевозки нефтепродуктов и химикатов),,10.7,РОССИЯ (RUSSIA),oil_tanker
9329667,613914700.0,PACIFIC,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов),,9.6,CAMEROON (Камерун),oil_tanker
9329863,419001728.0,KASHIMASAN,Crude Oil Tanker (Танкер для перевозки сырой нефти),,10.6,INDIA (Индия),oil_tanker
9330173,,KOKUHO MARU,Oil/Chemical Tanker (Танкер для перевозки нефтепродуктов и химикатов),,5.2,ЯПОНИЯ (JAPAN),oil_tanker
9330472,636020821.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9330563,538011248.0,FALCON NOSTALGIA,Product Tanker (Танкер-продуктовоз),,11.4,Маршалловы Острова (MARSHALL IS),oil_tanker
9330604,636021111.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9330771,,,Oil Tanker,,9.6,,oil_tanker
9332169,636020982.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9332614,352001849.0,BELLARIS.,Oil Tanker,,12.8,PANAMA (Панама).,oil_tanker
9332626,538009607.0,SUNNY LIGER.,Oil Tanker,,8.2,MARSHALL ISLANDS (Маршалловы Острова).,oil_tanker
9332781,636020852.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9333254,419002083.0,CULTURE,Oil Products Tanker (Танкер для перевозки нефтепродуктов),,7.0,ИНДИЯ (INDIA),oil_tanker
9333412,636021098.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9333785,,SEADAR,Crude Oil Tanker (Танкер для перевозки сырой нефти),,7.8,БАРБАДОС (BARBADOS),oil_tanker
9334325,249907000.0,SARACENA.,Oil Tanker,,6.0,MALTA (Мальта).,oil_tanker
9334569,636021058.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9334612,376516000.0,ATA BEKET,Oil Products Tanker (Танкер для перевозки нефтепродуктов),,4.0,SAINT VINCENT AND THE GRENADINES (Сент-Винсент и Гренадины),oil_tanker
9334789,636012678.0,HISTRIA PREZIOSA.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9335109,,EASUNHO,Oil/Chemical Tanker (Танкер для перевозки нефтепродуктов и химикатов),,11.6,ПАНАМА (PANAMA),oil_tanker
9335824,9335824.0,MTM DUBLIN.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,6.5,SINGAPORE (Сингапур).,oil_tanker
9336098,403507001.0,LAYLA.,Oil Tanker,,10.7,SAUDI ARABIA (Саудовская Аравия).,oil_tanker
9336402,636021165.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9336490,636020786.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9336517,636020853.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9336658,636021268.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9336983,636025948.0,POROS.,Crude Oil Tanker (Танкер для перевозки сырой нефти).,,8.3,LIBERIA (Либерия).,oil_tanker
9337004,636012677.0,HISTRIA PREZIOSA.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9337157,636014458.0,ELKA GLORY.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9337171,,COSPEARL LAKE,Нефтяной танкер (Crude Oil Tanker),,11.0,Гонконг,oil_tanker
9337315,305333000.0,SENTINEL.,Oil/Chemical Tanker.,,12.5,ANTIGUA AND BARBUDA (Антигуа и Барбуда).,oil_tanker
9337341,,OCEANID,Crude Oil Tanker (Танкер для перевозки сырой нефти),,8.0,ПАНАМА (PANAMA),oil_tanker
9337511,636026184.0,,Oil Tanker,,10.8,Либерия (Liberia). Борт зарегистрирован в открытом международном регистре.,oil_tanker
9337901,613511600.0,RIMMA.,Oil Tanker,,14.8,CAMEROON (Камерун).,oil_tanker
9338905,667002026.0,PATE,Crude Oil Tanker (Танкер для перевозки сырой нефти),,8.0,Сьерра-Леоне (SIERRA LEONE),oil_tanker
9338917,636020851.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9339313,,LADOGA,Нефтяной танкер (Crude Oil Tanker),,8.3,Россия (Russia),oil_tanker
9339337,461000249.0,LAVENDER.,Crude Oil Tanker.,,8.0,OMAN (Оман).,oil_tanker
9339648,466011000.0,SIDRA AL RUWAIS,Oil/Chemical Tanker (Нефтехимический танкер),,11.2,QATAR (Катар),oil_tanker
9339973,477124500.0,,Oil Tanker,,19.3,Гонконг (Hong Kong). Борт оперирует под авторитетным международным регистром.,oil_tanker
9340128,636022736.0,TATIANA.,Oil Tanker,,9.9,LIBERIA (Либерия).,oil_tanker
9340489,636021118.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9340582,538007154.0,ELANDRA FALCON,Crude Oil Tanker,,9.5,MARSHALL ISLANDS (Маршалловы Острова),oil_tanker
9340594,622120928.0,SHARIFA 5.,Oil Tanker,,9.5,EGYPT (Египет).,oil_tanker
9340623,636021106.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9340702,477684300.0,SC BRILLIANT.,Oil/Chemical Tanker.,,8.9,HONG KONG (Гонконг).,oil_tanker
9341079,636020854.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9341299,636020967.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9341897,636021094.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9342085,413293240.0,NIAN CHI,Oil Products Tanker (Танкер для перевозки нефтепродуктов),,7.2,CHINA (Китайская Народная Республика),oil_tanker
9342580,636021188.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9342932,511101980.0,ASPIRE I.,Oil Products Tanker.,,4.0,PALAU (Палау).,oil_tanker
9343780,353992000.0,GINGA PUMA,Chemical Tanker (Химовоз),,10.8,PANAMA (Панама),oil_tanker
9343998,351214000.0,KOHZAN MARU V,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов),,11.7,Панама (PANAMA),oil_tanker
9344007,636023630.0,HARDRADA.,Oil Tanker,,10.0,LIBERIA (Либерия).,oil_tanker
9344019,271054096.0,PORT AMALFI.,Oil Tanker,,7.5,TURKIYE (Турция).,oil_tanker
9344356,240493000.0,EVIAPETROL II.,Oil Tanker,,4.6,GREECE (Греция).,oil_tanker
9344930,,ZUN YI TAN,Crude Oil Tanker (Танкер для перевозки сырой нефти),,7.5,КИТАЙ (CHINA),oil_tanker
9345221,425000004.0,BAGHDAD,Oil Products Tanker (Танкер для перевозки нефтепродуктов),,8.2,Ирак (IRAQ),oil_tanker
9345441,240657000.0,AEGEAN NOBILITY.,Oil Tanker,,13.8,GREECE (Греция).,oil_tanker
9345623,461000370.0,ELYTE.,Oil Products Tanker (Танкер для перевозки нефтепродуктов).,,15.0,OMAN (Оман).,oil_tanker
9345908,566240000.0,MTM SHANGHAI (бывшее название: GOLDEN CHARLOTTE),Chemical/Oil Products Tanker (Танкер-химовоз / продуктовоз),,,Сингапур,oil_tanker
9346079,538009637.0,START.,Oil Tanker,,11.2,MARSHALL ISLANDS (Маршалловы Острова).,oil_tanker
9346457,,CHEM RON,Crude Oil Tanker (Танкер для перевозки сырой нефти),,12.2,ГОНКОНГ (HONG KONG),oil_tanker
9346744,,MA JIN,Crude Oil Tanker (Танкер для перевозки сырой нефти),,7.8,СЬЕРРА-ЛЕОНЕ (SIERRA LEONE),oil_tanker
9346859,636021082.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9346861,241367000.0,KRITI VERANO.,Oil Tanker,,8.0,GREECE (Греция).,oil_tanker
9346885,636020763.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9347217,,SHINSEI MARU,Oil Products Tanker (Танкер для перевозки нефтепродуктов),,5.4,ЯПОНИЯ (JAPAN),oil_tanker
9347308,,AURA MARIS,Oil/Chemical Tanker (Танкер для перевозки нефти и химических продуктов),,11.5,КАМЕРУН (CAMEROON),oil_tanker
9347516,525114108.0,VICTORIA LYRA.,Oil Tanker,,7.7,INDONESIA (Индонезия).,oil_tanker
9347736,636012676.0,HISTRIA PREZIOSA.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9348479,613277600.0,LUCKY FAIRY.,Crude Oil Tanker.,,8.0,CAMEROON (Камерун).,oil_tanker
9349203,636021090.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9350288,538010198.0,FALCON GALAXY,Product Tanker (Танкер-продуктовоз),,11.4,Маршалловы Острова (MARSHALL IS),oil_tanker
9350862,538011249.0,FALCON SERENE,Product Tanker (Танкер-продуктовоз),,11.4,Маршалловы Острова (MARSHALL IS),oil_tanker
9350886,636021115.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9351426,232013527.0,VS PROGRESS.,Oil Tanker,,9.0,UNITED KINGDOM (Великобритания).,oil_tanker
9351452,636021146.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9351634,,ZONDAR,Oil/Chemical Tanker (Танкер для перевозки нефтепродуктов и химикатов),,11.0,МАРШАЛЛОВЫ ОСТРОВА (MARSHALL ISLANDS),oil_tanker
9352303,636021109.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9353101,538008426.0,CHIP,Oil Tanker,,8.0,MARSHALL ISLANDS (Маршалловы Острова),oil_tanker
9353113,,JUN MA,Oil/Chemical Tanker (Нефтеналивной/химический танкер),,9.3,КАМЕРУН (CAMEROON),oil_tanker
9353149,,ARTEMIDA,Oil/Chemical Tanker (Танкер для перевозки нефти и химических продуктов),,9.0,ПАНАМА (PANAMA),oil_tanker
9354258,352003675.0,HATAY.,Oil Tanker,,8.2,PANAMA (Панама).,oil_tanker
9354260,563243300.0,PM DUKE,Oil/Chemical Tanker (Танкер для перевозки нефтепродуктов и химикатов),,10.8,СИНГАПУР (SINGAPORE),oil_tanker
9354521,312171000.0,ANHONA.,Oil Tanker,,7.5,BELIZE (Белиз).,oil_tanker
9356426,636021054.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9356438,636021125.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9356763,636020811.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9357559,636021033.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9357561,636020992.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9357585,351310000.0,FALDA,Oil/Chemical Tanker (Нефтеналивной танкер/Химовоз),,4.9,PANAMA (Панама),oil_tanker
9357640,371907000.0,CECILE,Oil/Chemical Tanker (Нефтеналивной танкер/Химовоз),,4.6,PANAMA (Панама),oil_tanker
9357676,355958000.0,SIENE,Oil/Chemical Tanker (Нефтеналивной танкер/Химовоз),,4.6,PANAMA (Панама),oil_tanker
9358280,636019743.0,PLATA CARRIER,Crude Oil Tanker (Танкер для перевозки сырой нефти),,21.5,LIBERIA (Либерия),oil_tanker
9358307,419002119.0,SHANAYA,Oil/Chemical Tanker (Танкер для перевозки нефтепродуктов и химикатов),,9.1,ИНДИЯ (INDIA),oil_tanker
9358319,,AVYAAN,Oil/Chemical Tanker (Танкер для перевозки нефтепродуктов и химикатов),,8.0,ИНДИЯ (INDIA),oil_tanker
9358321,,HANSA OSLO,Танкер-химовоз / продуктовоз (Chemical/Oil Products Tanker),,6.9,Маршалловы острова,oil_tanker
9358400,636012675.0,HISTRIA PREZIOSA.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9358632,636020941.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9358644,477243800.0,SEA HARVEST.,Oil/Chemical Tanker.,,6.4,HONG KONG (Гонконг).,oil_tanker
9358814,352002032.0,INTAN GLORY,Oil Products Tanker (Танкер для перевозки нефтепродуктов),,6.3,Панама (PANAMA),oil_tanker
9359387,352002060.0,LYSANDRA.,Oil Tanker,,7.2,PANAMA (Панама).,oil_tanker
9359557,636020955.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9359571,636021095.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9359741,240560000.0,ARCADIA.,Oil Tanker,,4.8,GREECE (Греция).,oil_tanker
9359882,370828000.0,GULF DEFFI,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов),,7.8,PANAMA (Панама),oil_tanker
9360336,636022260.0,VALERY ROMA.,Oil/Chemical Tanker.,,8.2,LIBERIA (Либерия).,oil_tanker
9360415,631010099.0,INDUS 1.,Oil Tanker,,10.7,EQUATORIAL GUINEA (Экваториальная Гвинея).,oil_tanker
9360439,636021941.0,PRELUDE.,Oil Tanker,,10.4,LIBERIA (Либерия).,oil_tanker
9360441,636020898.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9360453,463075101.0,MARDAN.,Crude Oil Tanker.,,8.6,PAKISTAN (Пакистан).,oil_tanker
9360829,538002388.0,FSO AFRICA,Floating Storage/Production (Плавучее нефтехранилище/отгрузочный терминал),,18.5,MARSHALL ISLANDS (Маршалловы Острова),oil_tanker
